599,8,3,596
596,7,1,570
570,5,2,522
522,1,2,570
570,5,2,522
522,8,1,521
521,8,1,520
520,8,3,517
517,6,2,467
467,3,3,545
545,3,2,597
597,6,3,522
522,6,2,472
472,2,1,497
497,5,3,425
425,8,3,422
422,6,2,372
372,7,1,346
346,3,1,372
372,5,2,324
324,8,1,323
323,8,2,321
321,8,1,320
320,3,3,398
398,3,2,450
450,6,3,375
375,5,3,375
375,1,1,399
399,4,2,399
399,1,2,447
447,6,1,422
422,7,3,344
344,6,2,294
294,4,3,297
297,1,2,345
345,1,1,369
369,6,1,344
344,5,3,272
272,4,2,274
274,8,3,271
271,7,3,193
193,8,3,190
190,5,1,166
166,6,3,91
91,1,3,163
163,3,1,189
189,3,3,267
267,7,2,215
215,5,2,167
167,7,2,115
115,5,3,43
43,1,3,115
115,1,2,163
163,7,1,137
137,8,2,135
135,4,2,137
137,7,2,85
85,6,2,35
35,4,3,38
38,1,3,110
110,7,1,84
84,3,3,162
162,8,3,159
159,1,3,231
231,6,1,206
206,3,1,232
232,3,3,310
310,8,2,308
308,5,2,260
260,2,1,285
285,5,1,261
261,4,1,262
262,3,1,288
288,7,1,262
262,4,2,264
264,1,3,336
336,5,3,264
264,2,3,339
339,6,3,264
264,4,2,266
266,7,2,214
214,2,2,264
264,8,2,262
262,1,3,334
334,3,3,412
412,3,3,490
490,8,2,488
488,2,2,538
538,6,3,463
463,2,2,513
513,2,2,563
563,5,2,515
515,1,1,539
539,7,2,487
487,8,2,485
485,4,3,488
488,1,3,560
560,1,1,584
584,2,2,584
584,8,2,582
582,7,1,556
556,7,3,478
478,3,3,556
556,7,3,478
478,1,3,478
478,3,2,530
530,3,3,608
608,1,1,608
608,7,2,556
556,3,1,582
582,7,2,530
530,5,1,506
506,8,2,504
504,1,3,576
576,5,2,528
528,3,3,606
606,3,1,606
606,3,2,8
8,1,2,8
8,5,3,534
534,4,1,535
535,2,1,560
560,5,1,536
536,1,2,584
584,2,2,584
584,7,3,506
506,8,2,504
504,2,2,554
554,5,1,530
530,1,1,554
554,2,2,604
604,6,3,529
529,5,1,505
505,3,1,531
531,3,3,609
609,1,1,609
609,2,2,609
609,3,1,609
609,2,3,609
609,1,1,609
609,7,1,583
583,7,3,505
505,5,2,457
457,7,1,431
431,8,3,428
428,2,3,503
503,3,3,581
581,3,3,581
581,8,2,579
579,5,2,531
531,1,1,555
555,5,1,531
531,8,2,529
529,5,2,481
481,5,3,409
409,1,1,433
433,5,1,409
409,8,2,407
407,8,2,405
405,8,1,404
404,4,1,405
405,8,2,403
403,6,3,328
328,6,2,278
278,6,1,253
253,6,1,228
228,1,3,228
228,5,3,156
156,7,3,78
78,1,2,126
126,6,2,76
76,4,3,79
79,8,3,76
76,8,1,76
76,2,1,101
101,4,3,104
104,4,2,106
106,8,3,103
103,1,2,151
151,5,2,103
103,7,1,77
77,7,2,77
77,2,2,127
127,6,3,52
52,4,3,55
55,4,3,58
58,8,2,56
56,2,3,131
131,6,2,81
81,6,2,31
31,3,1,57
57,7,2,5
5,8,1,4
4,7,2,4
4,3,3,82
82,5,3,10
10,1,1,34
34,4,1,35
35,8,3,32
32,7,1,6
6,8,3,3
3,8,2,1
1,7,1,1
1,4,1,2
2,5,3,2
2,3,2,54
54,6,1,29
29,4,1,30
30,5,3,30
30,1,1,54
54,6,3,54
54,1,2,102
102,4,3,105
105,5,2,57
57,4,2,59
59,1,1,83
83,6,3,8
8,5,2,8
8,1,1,32
32,3,1,58
58,3,1,84
84,1,3,156
156,4,2,158
158,3,2,210
210,7,3,132
132,6,3,57
57,2,1,82
82,8,2,80
80,8,1,79
79,3,2,131
131,8,2,129
129,6,2,79
79,2,2,129
129,7,2,77
77,1,3,77
77,7,1,51
51,8,1,51
51,4,1,52
52,8,1,51
51,4,3,54
54,8,2,52
52,2,3,127
127,1,2,127
127,1,2,127
127,3,2,179
179,7,2,127
127,6,3,52
52,2,3,127
127,8,2,127
127,8,3,127
127,3,2,179
179,3,2,231
231,1,1,255
255,7,2,203
203,5,1,179
179,3,1,205
205,5,2,157
157,5,1,133
133,6,2,83
83,2,2,133
133,4,1,134
134,3,2,186
186,2,2,236
236,7,2,184
184,7,2,132
132,5,1,108
108,1,3,180
180,5,3,108
108,5,2,60
60,8,1,59
59,6,2,9
9,4,2,11
11,3,2,63
63,1,2,111
111,2,2,161
161,2,1,186
186,5,1,162
162,3,3,240
240,3,3,318
318,4,3,321
321,7,3,243
243,7,1,217
217,5,3,145
145,3,2,197
197,6,2,147
147,6,1,122
122,3,2,174
174,3,3,174
174,3,3,174
174,2,1,199
199,2,3,274
274,2,1,299
299,7,2,247
247,7,3,169
169,3,1,195
195,3,3,273
273,6,2,223
223,7,1,197
197,2,1,222
222,7,2,170
170,2,2,220
220,8,3,217
217,2,1,242
242,4,2,244
244,3,3,322
322,1,2,370
370,1,1,394
394,5,2,346
346,5,3,274
274,1,3,346
346,3,2,398
398,6,3,323
323,6,1,298
298,8,3,295
295,8,2,293
293,8,3,290
290,2,1,315
315,4,2,317
317,1,3,389
389,2,1,414
414,5,2,366
366,8,2,364
364,5,2,316
316,2,1,341
341,6,2,291
291,6,3,216
216,5,2,168
168,6,2,118
118,7,1,92
92,5,3,20
20,4,1,21
21,2,2,71
71,2,3,146
146,6,2,96
96,8,1,95
95,1,3,167
167,2,1,192
192,6,3,117
117,1,1,141
141,6,3,66
66,1,2,114
114,6,2,64
64,6,1,39
39,4,3,42
42,8,2,40
40,1,2,88
88,7,2,36
36,3,3,114
114,1,2,162
162,2,1,187
187,8,2,185
185,3,2,237
237,3,1,263
263,4,2,265
265,8,3,262
262,6,2,212
212,4,1,213
213,4,1,214
214,2,2,264
264,2,2,314
314,1,3,386
386,6,3,311
311,6,3,236
236,2,2,286
286,3,2,338
338,3,3,416
416,1,1,440
440,4,1,441
441,6,2,391
391,1,1,415
415,2,1,440
440,5,1,416
416,5,1,392
392,4,3,395
395,8,2,393
393,2,1,418
418,6,1,393
393,3,3,471
471,8,1,470
470,3,3,548
548,6,1,523
523,8,1,522
522,4,3,525
525,5,2,525
525,3,3,525
525,8,1,524
524,5,1,500
500,2,3,575
575,3,1,575
575,5,1,575
575,7,3,497
497,3,2,549
549,1,1,573
573,7,2,521
521,5,3,449
449,1,3,521
521,3,2,573
573,7,3,495
495,5,2,447
447,3,1,473
473,1,2,521
521,3,1,547
547,3,2,599
599,8,1,598
598,5,1,574
574,3,2,8
8,8,3,571
571,4,3,574
574,6,1,549
549,2,3,624
624,3,1,624
624,4,2,624
624,5,1,600
600,1,1,624
624,3,1,624
624,2,1,624
624,4,1,625
625,8,1,624
624,4,2,624
624,7,1,598
598,5,2,550
550,1,1,574
574,4,1,575
575,1,3,575
575,2,3,575
575,6,2,525
525,2,2,575
575,7,1,549
549,1,1,573
573,5,3,573
573,3,2,625
625,3,3,625
625,8,1,624
624,4,3,624
624,4,3,624
624,1,3,624
624,5,3,624
624,5,3,624
624,7,3,546
546,7,3,468
468,8,3,465
465,5,2,417
417,6,2,367
367,1,1,391
391,4,3,394
394,2,3,469
469,8,2,467
467,2,2,517
517,2,2,567
567,4,1,568
568,6,3,493
493,5,1,469
469,7,3,391
391,5,1,367
367,8,2,365
365,2,1,390
390,1,2,438
438,2,2,488
488,7,1,462
462,3,2,514
514,4,3,517
517,2,2,567
567,5,2,519
519,8,1,518
518,3,3,596
596,7,1,570
570,3,1,596
596,7,2,544
544,4,3,547
547,2,2,597
597,8,2,595
595,8,3,592
592,2,2,592
592,1,2,592
592,2,1,617
617,2,1,617
617,7,3,539
539,2,1,564
564,6,1,539
539,3,3,617
617,5,2,569
569,2,3,569
569,2,2,619
619,7,2,567
567,8,3,564
564,4,2,566
566,3,3,566
566,6,2,516
516,1,2,564
564,4,2,566
566,1,3,566
566,4,3,569
569,5,3,497
497,2,3,572
572,8,1,571
571,4,3,574
